timestamp,data_loss,physics_loss
1768402396.1971583,0.001899,0.000018
1768402396.1980906,0.001366,0.000019
1768402396.1983798,0.002050,0.000018
1768402396.7768662,0.002476,0.000017
1768402396.7781723,0.001748,0.000017
1768402396.77841,0.001673,0.000016
1768402396.7794878,0.001229,0.000018
1768402397.357392,0.001830,0.000017
1768402397.3579323,0.002256,0.000016
1768402397.3581862,0.001716,0.000017
1768402397.3584301,0.002020,0.000017
1768402397.938873,0.001740,0.000018
1768402397.9432325,0.001961,0.000017
1768402397.943417,0.002313,0.000017
1768402397.944098,0.001470,0.000020
1768402398.5222008,0.001339,0.000019
1768402398.5227191,0.002193,0.000015
1768402398.5232267,0.002310,0.000016
1768402398.523286,0.001326,0.000019
1768402399.098915,0.001774,0.000018
1768402399.0994496,0.001975,0.000018
1768402399.1000834,0.002024,0.000018
1768402399.1008792,0.002434,0.000016
1768402399.6781867,0.001177,0.000017
1768402399.6785572,0.001757,0.000018
1768402399.6787179,0.001613,0.000018
1768402399.678722,0.001424,0.000018
1768402400.2564144,0.001999,0.000017
1768402400.2564232,0.001885,0.000018
1768402400.2566297,0.001197,0.000019
1768402400.2600982,0.001328,0.000019
1768402400.8377125,0.001834,0.000017
1768402400.8386965,0.001159,0.000018
1768402400.8389251,0.002517,0.000016
1768402400.8390963,0.001771,0.000016
1768402401.4192674,0.001632,0.000017
1768402401.421952,0.001587,0.000017
1768402401.4221337,0.001221,0.000018
1768402401.423672,0.001253,0.000018
1768402402.0039232,0.001765,0.000017
1768402402.0042477,0.001250,0.000018
1768402402.0053148,0.002230,0.000018
1768402402.0062292,0.001907,0.000017
1768402402.584698,0.001729,0.000017
1768402402.5853424,0.001754,0.000017
1768402402.5855243,0.001249,0.000019
1768402402.5863833,0.001785,0.000017
1768402403.1641252,0.002240,0.000016
1768402403.164125,0.001729,0.000017
1768402403.1648016,0.002284,0.000015
1768402403.1650262,0.001781,0.000017
1768402403.7407289,0.001189,0.000018
1768402403.7408812,0.001869,0.000016
1768402403.741622,0.001235,0.000017
1768402403.7429335,0.001784,0.000018
1768402404.3202233,0.001325,0.000018
1768402404.3205693,0.001230,0.000019
1768402404.320748,0.001273,0.000019
1768402404.3209403,0.001255,0.000019
1768402404.8973842,0.001250,0.000018
1768402404.8977833,0.001770,0.000017
1768402404.8980231,0.001250,0.000018
1768402404.9016445,0.001742,0.000018
1768402405.4882889,0.001348,0.000019
1768402405.4884746,0.001650,0.000018
1768402405.4894602,0.001703,0.000018
1768402405.4927192,0.002020,0.000018
1768402406.0766938,0.001087,0.000018
1768402406.07728,0.001248,0.000018
1768402406.0778577,0.001734,0.000017
1768402406.078035,0.002194,0.000017
1768402406.657016,0.001187,0.000018
1768402406.6572638,0.002252,0.000016
1768402406.6573565,0.001226,0.000019
1768402406.661377,0.001754,0.000018
1768402407.2431898,0.001191,0.000018
1768402407.2449894,0.001299,0.000020
1768402407.2451856,0.002362,0.000016
1768402407.2479188,0.001826,0.000017
1768402407.828607,0.001827,0.000017
1768402407.8301568,0.002406,0.000016
1768402407.830713,0.001837,0.000017
1768402407.8319783,0.002088,0.000017
1768402408.4162505,0.002040,0.000018
1768402408.4165912,0.001771,0.000017
1768402408.4172688,0.001817,0.000017
1768402408.4178278,0.001860,0.000018
1768402408.996822,0.001259,0.000018
1768402408.9971607,0.001843,0.000019
1768402408.9974241,0.001805,0.000017
1768402408.9986484,0.001263,0.000019
1768402409.5776947,0.002289,0.000017
1768402409.5778525,0.001902,0.000018
1768402409.5785556,0.001858,0.000018
1768402409.5788677,0.001694,0.000017
1768402410.157928,0.001290,0.000019
1768402410.1581671,0.001718,0.000017
1768402410.1586072,0.001853,0.000018
1768402410.1596024,0.001925,0.000017
1768402410.7408295,0.001740,0.000017
1768402410.743053,0.002018,0.000017
1768402410.7432559,0.001264,0.000019
1768402410.7441812,0.001865,0.000018
1768402411.3236752,0.001769,0.000018
1768402411.3238842,0.001157,0.000018
1768402411.3245018,0.001868,0.000018
1768402411.32503,0.001923,0.000018
1768402411.9057767,0.001288,0.000019
1768402411.9065025,0.001750,0.000016
1768402411.907233,0.002007,0.000019
1768402411.9078116,0.001638,0.000017
1768402412.486276,0.001242,0.000019
1768402412.4866078,0.001186,0.000019
1768402412.4866168,0.001610,0.000016
1768402412.488096,0.001311,0.000018
1768402413.0706878,0.001729,0.000018
1768402413.070947,0.001715,0.000017
1768402413.0710807,0.001700,0.000016
1768402413.0724738,0.001730,0.000017
1768402413.6509316,0.001743,0.000017
1768402413.6512349,0.001187,0.000019
1768402413.6512687,0.002191,0.000016
1768402413.6550653,0.001901,0.000017
1768402414.2333753,0.001192,0.000018
1768402414.2334137,0.002270,0.000015
1768402414.2341874,0.002503,0.000016
1768402414.234922,0.001844,0.000018
1768402414.8138762,0.001900,0.000017
1768402414.814897,0.001660,0.000019
1768402414.815051,0.001196,0.000020
1768402414.8155174,0.001818,0.000017
1768402415.3968198,0.002588,0.000016
1768402415.397002,0.001157,0.000020
1768402415.3970146,0.001808,0.000018
1768402415.3986049,0.002450,0.000016
1768402415.9811966,0.002300,0.000015
1768402415.9815922,0.002356,0.000016
1768402415.9826348,0.001279,0.000019
1768402415.9827142,0.002665,0.000016
1768402416.5635812,0.001298,0.000018
1768402416.5650053,0.001273,0.000018
1768402416.5656626,0.001695,0.000016
1768402416.5658624,0.001184,0.000017
1768402417.1463685,0.001827,0.000018
1768402417.1466174,0.001273,0.000019
1768402417.146633,0.002567,0.000017
1768402417.1467483,0.001709,0.000017
1768402417.7281253,0.002513,0.000015
1768402417.7283735,0.001890,0.000017
1768402417.7292385,0.002605,0.000015
1768402417.7299728,0.001324,0.000017
1768402418.3080986,0.001641,0.000017
1768402418.3085613,0.001268,0.000018
1768402418.3085778,0.002532,0.000017
1768402418.3100202,0.001918,0.000017
1768402418.8890092,0.001760,0.000018
1768402418.889239,0.001250,0.000018
1768402418.8895159,0.001211,0.000018
1768402418.890481,0.001259,0.000019
1768402419.4725795,0.001868,0.000016
1768402419.4727159,0.002336,0.000017
1768402419.4738932,0.001244,0.000019
1768402419.474278,0.001231,0.000019
1768402420.0563288,0.002560,0.000016
1768402420.056524,0.002252,0.000016
1768402420.0567296,0.001886,0.000017
1768402420.0578332,0.002468,0.000015
1768402420.636703,0.002337,0.000016
1768402420.6376164,0.001249,0.000018
1768402420.6378279,0.002338,0.000016
1768402420.6412067,0.002439,0.000015
1768402421.7270532,0.001775,0.000017
1768402421.7292616,0.001879,0.000017
1768402421.729326,0.001834,0.000018
1768402421.729609,0.001676,0.000016
1768402422.3079674,0.002291,0.000016
1768402422.3088524,0.002264,0.000016
1768402422.3102257,0.002489,0.000015
1768402422.566988,0.001140,0.000018
1768402423.144816,0.001629,0.000017
1768402423.1448314,0.002404,0.000016
1768402423.1461825,0.001784,0.000017
1768402423.1465356,0.001116,0.000018
1768402423.7264903,0.001237,0.000017
1768402423.727057,0.001805,0.000017
1768402423.7270677,0.002261,0.000016
1768402423.7276683,0.001975,0.000017
1768402424.30705,0.001661,0.000018
1768402424.307098,0.001986,0.000018
1768402424.3076794,0.001267,0.000018
1768402424.308637,0.001246,0.000020
1768402424.8873663,0.001660,0.000017
1768402424.8875937,0.001809,0.000017
1768402424.8881698,0.001855,0.000017
1768402424.88863,0.001666,0.000017
1768402425.470515,0.001832,0.000017
1768402425.4708762,0.002356,0.000016
1768402425.471481,0.002365,0.000016
1768402425.4736626,0.001856,0.000017
1768402426.0533972,0.002552,0.000016
1768402426.0535135,0.001807,0.000017
1768402426.053718,0.001768,0.000018
1768402426.0543792,0.002259,0.000016
1768402426.6349306,0.001933,0.000016
1768402426.6354916,0.002118,0.000017
1768402426.6360204,0.001195,0.000018
1768402426.6362066,0.001746,0.000016
1768402427.216495,0.001583,0.000017
1768402427.216906,0.001686,0.000017
1768402427.2170737,0.001264,0.000019
1768402427.2178657,0.001679,0.000017
1768402427.7993844,0.001915,0.000016
1768402427.7996686,0.001671,0.000017
1768402427.8007789,0.001770,0.000018
1768402427.802493,0.001808,0.000017
1768402428.3804839,0.002492,0.000016
1768402428.3808355,0.001242,0.000019
1768402428.381692,0.001802,0.000016
1768402428.3842757,0.001761,0.000018
1768402428.9629767,0.001832,0.000017
1768402428.963155,0.001814,0.000018
1768402428.9632764,0.001203,0.000020
1768402428.964757,0.001467,0.000019
1768402429.5423396,0.001657,0.000017
1768402429.5436795,0.001849,0.000016
1768402429.5439334,0.001659,0.000017
1768402429.5453317,0.002513,0.000016
1768402430.1248555,0.001711,0.000016
1768402430.125373,0.001755,0.000016
1768402430.125972,0.001265,0.000018
1768402430.1273556,0.002483,0.000017
1768402430.7063649,0.001743,0.000017
1768402430.7073236,0.002403,0.000016
1768402430.7080967,0.001869,0.000018
1768402430.7095451,0.002099,0.000016
1768402431.291566,0.002376,0.000016
1768402431.291769,0.001800,0.000016
1768402431.2919729,0.001284,0.000019
1768402431.2929473,0.002440,0.000017
1768402431.8720858,0.002269,0.000017
1768402431.872352,0.001285,0.000020
1768402431.8726826,0.001850,0.000019
1768402431.8740063,0.002531,0.000016
1768402432.4556184,0.002267,0.000016
1768402432.4558566,0.001957,0.000017
1768402432.4558625,0.001634,0.000018
1768402433.088033,0.001292,0.000020
1768402433.6638029,0.001369,0.000019
1768402433.6638718,0.001994,0.000017
1768402433.6641896,0.001804,0.000017
1768402433.6647007,0.001866,0.000017
1768402434.2428997,0.001823,0.000016
1768402434.243039,0.001823,0.000017
1768402434.2431443,0.002449,0.000016
1768402434.2462564,0.001182,0.000017
1768402434.8249466,0.001140,0.000019
1768402434.8260834,0.001835,0.000018
1768402434.826607,0.001314,0.000020
1768402434.8275068,0.001282,0.000019
1768402435.4082634,0.002416,0.000016
1768402435.408443,0.001797,0.000017
1768402435.409367,0.001263,0.000018
1768402435.4114873,0.001687,0.000017
1768402435.991258,0.001148,0.000018
1768402435.9919784,0.001808,0.000017
1768402435.992183,0.002338,0.000016
1768402435.9935973,0.002294,0.000016
1768402436.57413,0.002421,0.000016
1768402436.5769014,0.001773,0.000016
1768402436.5777035,0.001725,0.000017
1768402436.5778854,0.001575,0.000017
1768402437.155164,0.001458,0.000020
1768402437.1555226,0.001778,0.000016
1768402437.1561127,0.001730,0.000017
1768402437.1589289,0.002310,0.000016
1768402437.737282,0.001831,0.000017
1768402437.737573,0.002434,0.000016
1768402437.7378306,0.001994,0.000017
